,NWP,SP,AUS,IND,SWA,SEA,NEA,ARC,ACC,NEP,NWA
22,4.826692708333334,14.703751843657818,5.101822916666666,6.38078125,8.757892628205129,11.483183494698018,15.654258485025107,2.9346281828703704,7.717112268518519,15.406163692955154,8.313288991448351
23,3.700213068181818,18.812776548672566,16.2221875,7.1590364583333335,13.444611378205128,11.92543510834486,15.472071713593975,34.5546875,11.534542824074075,17.61010039016264,48.222342880412654
24,5.6029119318181815,26.02783923303835,7.401744791666666,8.418776041666666,16.139322916666668,14.628913093591517,20.028347773941896,37.866015625,10.422413194444445,7.751377259509301,23.148771548798695
25,6.846685606060606,13.174373156342183,9.385143229166667,7.253446180555556,8.174579326923077,8.639617911479945,15.694395904322095,14.910054976851852,4.8739641203703705,4.0715298174857155,13.561911225736392
26,19.282492897727273,12.341463864306785,10.84578125,8.660729166666666,8.77910657051282,23.21628630705394,13.985648594422525,8.702097800925927,0.03355324074074074,8.419300629813101,15.69857472512556
27,11.241003787878787,29.253355457227137,10.122591145833333,10.598177083333333,34.91045673076923,37.3688969571231,5.980545529949785,7.216420717592593,2.1329050925925928,24.741951982230795,7.943776299714945
28,14.508818655303031,28.394220132743364,35.391614583333336,26.648229166666667,39.72802483974359,49.00958390963578,32.13465129573171,2.2551142939814817,2.068894675925926,7.401209942571566,82.99419030813085
29,17.672916666666666,20.06537610619469,24.824427083333333,23.557864583333334,28.450420673076923,53.607350737667126,5.151762856438308,9.483195891203703,1.450133101851852,17.010433562754812,26.365386181620742
30,13.511375473484849,12.41469395280236,16.778098958333334,20.663090277777776,13.946915064102564,4.962134047948363,12.553937074067433,42.2396484375,0.8200578703703704,9.884470942381599,34.21278675173069
31,17.92846827651515,18.421432522123894,24.15609375,9.093012152777778,6.7318108974358974,7.777077570308898,9.459765344781205,24.856589988425927,4.0489293981481485,17.05782298014116,22.64916519614497
32,29.238364109848487,16.71793879056047,22.846901041666666,19.415651041666667,23.668990384615384,15.549043337943752,16.888130772507175,15.15289351851852,0.6494907407407408,69.7429456548741,38.98544862223429
33,19.216015625,46.87205014749262,25.890611979166668,45.07534722222222,23.31574519230769,15.735356154910097,14.106452317969872,18.641261574074075,0.09501736111111111,147.77535691844577,52.36584769919913
34,30.505385890151516,85.21274889380531,54.17036458333333,39.701831597222224,15.41113782051282,39.32041263254956,16.94351069314921,70.83219039351852,2.6728877314814814,76.63478146508264,75.50101805348174
35,35.74725378787879,46.59348266961652,32.885,30.45006076388889,23.174098557692307,25.90350968188105,22.416728221395267,38.03883825231482,18.543778935185184,35.30964593105666,35.48850278267952
36,33.21482007575757,32.563541666666666,26.295755208333333,19.614427083333332,35.2099358974359,38.12752708621484,15.94308532101865,41.71925636574074,4.014079861111111,47.624099484167,32.935387539025385
37,28.388660037878786,35.13241150442478,27.7941796875,39.469661458333334,35.165945512820514,59.91322325956662,16.79569387777977,43.16213107638889,6.1189583333333335,95.52388467552204,52.00586398805484
